x,y,z,x_quat,y_quat,z_quat,w_quat
89637.0488,43140.147,0.0,0.0,0.0,-0.5019268181917811,0.8649100931194379
89637.0488,43139.947,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89637.2488,43139.747,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89637.2488,43139.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89637.4488,43139.347,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89637.6488,43139.147,0.0,0.0,0.0,-0.5019268181917811,0.8649100931194379
89637.8488,43138.947,0.0,0.0,0.0,-0.5019268181961378,0.8649100931169096
89637.8488,43138.747,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89638.0488,43138.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89638.2488,43138.347,0.0,0.0,0.0,-0.4241553962505337,0.9055894212233007
89638.2488,43138.147,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867
89638.4488,43137.947,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867
89638.4488,43137.747,0.0,0.0,0.0,-0.3469462477343341,0.9378850149048475
89638.6488,43137.547,0.0,0.0,0.0,-0.30517743100657896,0.9522955085498538
89638.8488,43137.347,0.0,0.0,0.0,-0.3051774310089198,0.9522955085491037
89639.0488,43137.147,0.0,0.0,0.0,-0.2566679351567538,0.9664996487647414
89639.2488,43137.147,0.0,0.0,0.0,-0.2566679351567538,0.9664996487647414
89639.4488,43136.947,0.0,0.0,0.0,-0.2566679351564833,0.9664996487648132
89639.6488,43136.747,0.0,0.0,0.0,-0.20106587226881176,0.9795777228014028
89639.8488,43136.547,0.0,0.0,0.0,-0.1387012118904203,0.9903342737783686
89640.0488,43136.547,0.0,0.0,0.0,-0.20106587226850456,0.9795777228014658
89640.2488,43136.347,0.0,0.0,0.0,-0.1387012118904203,0.9903342737783686
89640.4488,43136.347,0.0,0.0,0.0,-0.13870121188906076,0.990334273778559
89640.6488,43136.347,0.0,0.0,0.0,-0.13870121188906076,0.990334273778559
89640.8488,43136.147,0.0,0.0,0.0,-0.07088902008995354,0.9974842088126941
89641.0488,43136.147,0.0,0.0,0.0,-0.07088902008995354,0.9974842088126941
89641.2488,43136.147,0.0,0.0,0.0,-0.07088902008995354,0.9974842088126941
89641.4488,43135.947,0.0,0.0,0.0,0.0,1.0
89641.6488,43135.947,0.0,0.0,0.0,0.0,1.0
89641.8488,43135.947,0.0,0.0,0.0,0.0,1.0
89642.0488,43135.947,0.0,0.0,0.0,0.0,1.0
89642.2488,43135.947,0.0,0.0,0.0,0.0,1.0
89642.4488,43135.947,0.0,0.0,0.0,0.07088902008922776,0.9974842088127456
89642.6488,43135.947,0.0,0.0,0.0,0.07088902008922776,0.9974842088127456
89642.8488,43135.947,0.0,0.0,0.0,0.07088902008995354,0.9974842088126941
89643.0488,43135.947,0.0,0.0,0.0,0.07088902008995354,0.9974842088126941
89643.2488,43135.947,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686
89643.4488,43135.947,0.0,0.0,0.0,0.13870121188906076,0.990334273778559
89643.6488,43135.947,0.0,0.0,0.0,0.13870121188906076,0.990334273778559
89643.8488,43136.147,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686
89644.0488,43136.147,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686
89644.2488,43136.147,0.0,0.0,0.0,0.20106587227065506,0.9795777228010244
89644.4488,43136.147,0.0,0.0,0.0,0.2566679351564833,0.9664996487648132
89644.6488,43136.347,0.0,0.0,0.0,0.20106587226666128,0.9795777228018442
89644.8488,43136.347,0.0,0.0,0.0,0.2566679351567538,0.9664996487647414
89645.0488,43136.347,0.0,0.0,0.0,0.3051774310089198,0.9522955085491037
89645.2488,43136.547,0.0,0.0,0.0,0.3051774310089198,0.9522955085491037
89645.4488,43136.547,0.0,0.0,0.0,0.3469462477343341,0.9378850149048475
89645.6488,43136.747,0.0,0.0,0.0,0.3469462477329291,0.9378850149053672
89645.8488,43136.947,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867
89646.0488,43136.947,0.0,0.0,0.0,0.4178568095324829,0.9085128984925499
89646.2488,43137.147,0.0,0.0,0.0,0.4575815808581589,0.8891676427194977
89646.4488,43137.347,0.0,0.0,0.0,0.5019268181927492,0.8649100931188761
89646.6488,43137.547,0.0,0.0,0.0,0.5019268181927492,0.8649100931188761
89646.8488,43137.747,0.0,0.0,0.0,0.5504910087477776,0.8348410922372319
89647.0488,43137.947,0.0,0.0,0.0,0.602195513146097,0.7983486481147876
89647.0488,43138.147,0.0,0.0,0.0,0.602195513146097,0.7983486481147876
89647.2488,43138.347,0.0,0.0,0.0,0.602195513146097,0.7983486481147876
89647.2488,43138.547,0.0,0.0,0.0,0.602195513146097,0.7983486481147876
89647.2488,43138.747,0.0,0.0,0.0,0.6021955131455489,0.798348648115201
89647.4488,43138.947,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914
89647.4488,43139.147,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914
89647.4488,43139.347,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914
89647.4488,43139.547,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914
89647.6488,43139.747,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476
89647.6488,43139.947,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89647.6488,43140.147,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89647.6488,43140.347,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89647.6488,43140.547,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89647.6488,43140.747,0.0,0.0,0.0,0.7554539549952296,0.6552017413606785
89647.6488,43140.947,0.0,0.0,0.0,0.7983486481147877,0.6021955131460969
89647.6488,43141.147,0.0,0.0,0.0,0.7983486481147877,0.6021955131460969
89647.4488,43141.347,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89647.4488,43141.547,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89647.4488,43141.747,0.0,0.0,0.0,0.798348648115201,0.6021955131455489
89647.4488,43141.947,0.0,0.0,0.0,0.7983486481147877,0.6021955131460969
89647.4488,43142.147,0.0,0.0,0.0,0.7983486481147877,0.6021955131460969
89647.2488,43142.347,0.0,0.0,0.0,0.7983486481147877,0.6021955131460969
89647.2488,43142.547,0.0,0.0,0.0,0.7983486481147877,0.6021955131460969
89647.2488,43142.747,0.0,0.0,0.0,0.798348648115201,0.6021955131455489
89647.2488,43142.947,0.0,0.0,0.0,0.8348410922391309,0.5504910087448975
89647.0488,43143.147,0.0,0.0,0.0,0.8348410922391309,0.5504910087448975
89647.0488,43143.347,0.0,0.0,0.0,0.8348410922391309,0.5504910087448975
89647.0488,43143.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89646.8488,43143.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89646.8488,43143.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89646.8488,43144.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89646.6488,43144.347,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89646.4488,43144.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89646.4488,43144.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89646.2488,43144.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89646.0488,43145.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89646.0488,43145.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89645.8488,43145.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89645.8488,43145.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89645.6488,43145.947,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89645.4488,43146.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89645.4488,43146.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89645.2488,43146.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89645.2488,43146.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89645.0488,43146.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89645.0488,43147.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89644.8488,43147.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89644.6488,43147.547,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89644.4488,43147.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89644.4488,43147.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89644.2488,43148.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89644.2488,43148.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89644.0488,43148.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89643.8488,43148.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89643.8488,43148.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89643.6488,43149.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89643.4488,43149.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89643.4488,43149.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89643.2488,43149.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89643.0488,43149.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89643.0488,43150.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89642.8488,43150.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89642.6488,43150.547,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89642.6488,43150.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89642.4488,43150.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89642.2488,43151.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89642.2488,43151.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89642.0488,43151.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89641.8488,43151.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89641.8488,43151.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89641.6488,43152.147,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89641.4488,43152.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89641.4488,43152.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89641.2488,43152.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89641.0488,43152.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89641.0488,43153.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89640.8488,43153.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89640.8488,43153.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89640.6488,43153.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89640.6488,43153.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89640.4488,43154.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89640.2488,43154.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89640.0488,43154.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89640.0488,43154.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89639.8488,43154.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89639.6488,43155.147,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89639.6488,43155.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89639.4488,43155.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89639.4488,43155.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89639.2488,43155.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89639.0488,43156.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89639.0488,43156.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89638.8488,43156.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89638.6488,43156.747,0.0,0.0,0.0,0.8649100931174715,0.5019268181951696
89638.6488,43156.947,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89638.4488,43157.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89638.4488,43157.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89638.2488,43157.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89638.0488,43157.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89638.0488,43157.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89637.8488,43158.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89637.8488,43158.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89637.6488,43158.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89637.4488,43158.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89637.4488,43158.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89637.2488,43159.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89637.0488,43159.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89637.0488,43159.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89636.8488,43159.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89636.6488,43159.947,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89636.6488,43160.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89636.4488,43160.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89636.4488,43160.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89636.2488,43160.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89636.0488,43160.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89636.0488,43161.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89635.8488,43161.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89635.6488,43161.547,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89635.6488,43161.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89635.4488,43161.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89635.2488,43162.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89635.2488,43162.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89635.0488,43162.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89634.8488,43162.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89634.8488,43162.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89634.6488,43163.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89634.4488,43163.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89634.2488,43163.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89634.2488,43163.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89634.0488,43163.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89633.8488,43164.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89633.8488,43164.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89633.6488,43164.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89633.4488,43164.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89633.4488,43164.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89633.2488,43165.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89633.0488,43165.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89633.0488,43165.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89632.8488,43165.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89632.6488,43165.947,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89632.6488,43166.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89632.6488,43166.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89632.4488,43166.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89632.2488,43166.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89632.2488,43166.947,0.0,0.0,0.0,0.9085128984925499,0.41785680953248283
89632.0488,43167.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89631.8488,43167.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89631.6488,43167.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89631.6488,43167.747,0.0,0.0,0.0,0.9085128984930864,0.41785680953131643
89631.4488,43167.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89631.2488,43168.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89631.0488,43168.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89631.0488,43168.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89630.8488,43168.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89630.6488,43168.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89630.4488,43169.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89630.4488,43169.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89630.2488,43169.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89630.2488,43169.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89630.0488,43169.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89629.8488,43170.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89629.6488,43170.347,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89629.6488,43170.547,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89629.4488,43170.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89629.4488,43170.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89629.2488,43171.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89629.0488,43171.347,0.0,0.0,0.0,0.8348410922391309,0.5504910087448975
89629.0488,43171.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89628.8488,43171.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89628.8488,43171.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89628.6488,43172.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89628.6488,43172.347,0.0,0.0,0.0,0.9085128984925499,0.41785680953248283
89628.4488,43172.547,0.0,0.0,0.0,0.9085128984925499,0.41785680953248283
89628.4488,43172.747,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984
89628.2488,43172.947,0.0,0.0,0.0,0.9378850149044763,0.34694624773533755
89628.0488,43173.147,0.0,0.0,0.0,0.9522955085498538,0.305177431006579
89627.8488,43173.347,0.0,0.0,0.0,0.966499648765316,0.2566679351545901
89627.6488,43173.547,0.0,0.0,0.0,0.9795777228014658,0.2010658722685045
89627.4488,43173.747,0.0,0.0,0.0,0.9903342737787019,0.13870121188804113
89627.2488,43173.947,0.0,0.0,0.0,0.9903342737783686,0.1387012118904202
89627.0488,43174.147,0.0,0.0,0.0,0.997484208812565,0.070889020091768
89626.8488,43174.147,0.0,0.0,0.0,0.997484208812565,0.070889020091768
89626.6488,43174.147,0.0,0.0,0.0,0.9974842088125135,0.07088902009249382
89626.4488,43174.147,0.0,0.0,0.0,0.9974842088125135,0.07088902009249382
89626.2488,43174.147,0.0,0.0,0.0,0.9903342737783686,0.1387012118904202
89626.0488,43174.147,0.0,0.0,0.0,0.990334273778559,0.1387012118890608
89625.8488,43174.347,0.0,0.0,0.0,0.9974842088127456,0.07088902008922779
89625.6488,43174.347,0.0,0.0,0.0,0.9974842088126941,0.0708890200899536
89625.4488,43174.347,0.0,0.0,0.0,0.9974842088126941,0.0708890200899536
89625.2488,43174.347,0.0,0.0,0.0,0.9974842088126941,0.0708890200899536
89625.0488,43174.347,0.0,0.0,0.0,0.990334273778559,0.1387012118890608
89624.8488,43174.547,0.0,0.0,0.0,0.997484208812565,0.070889020091768
89624.6488,43174.547,0.0,0.0,0.0,0.9974842088125135,0.07088902009249382
89624.4488,43174.547,0.0,0.0,0.0,0.9903342737783686,0.1387012118904202
89624.2488,43174.547,0.0,0.0,0.0,0.9903342737783686,0.1387012118904202
89624.0488,43174.547,0.0,0.0,0.0,0.990334273778559,0.1387012118890608
89623.8488,43174.547,0.0,0.0,0.0,0.9795777228018442,0.20106587226666134
89623.6488,43174.747,0.0,0.0,0.0,0.9903342737787019,0.13870121188804113
89623.4488,43174.747,0.0,0.0,0.0,0.9795777228014658,0.2010658722685045
89623.2488,43174.747,0.0,0.0,0.0,0.9795777228014658,0.2010658722685045
89623.0488,43174.947,0.0,0.0,0.0,0.9795777228018442,0.20106587226666134
89622.8488,43174.947,0.0,0.0,0.0,0.9795777228018442,0.20106587226666134
89622.6488,43174.947,0.0,0.0,0.0,0.9664996487642387,0.256667935158647
89622.4488,43175.147,0.0,0.0,0.0,0.9664996487642387,0.256667935158647
89622.2488,43175.147,0.0,0.0,0.0,0.9522955085491037,0.3051774310089198
89622.0488,43175.347,0.0,0.0,0.0,0.9522955085498538,0.305177431006579
89621.8488,43175.347,0.0,0.0,0.0,0.9378850149053672,0.34694624773292915
89621.6488,43175.547,0.0,0.0,0.0,0.9378850149039566,0.34694624773674243
89621.4488,43175.547,0.0,0.0,0.0,0.9238795325107896,0.3826834323662901
89621.2488,43175.747,0.0,0.0,0.0,0.9085128984930864,0.41785680953131643
89621.0488,43175.947,0.0,0.0,0.0,0.9085128984925499,0.41785680953248283
89620.8488,43176.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89620.6488,43176.347,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89620.4488,43176.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89620.2488,43176.747,0.0,0.0,0.0,0.8348410922396489,0.550491008744112
89620.0488,43176.947,0.0,0.0,0.0,0.7983486481176811,0.6021955131422609
89620.0488,43177.147,0.0,0.0,0.0,0.8348410922391309,0.5504910087448975
89619.8488,43177.347,0.0,0.0,0.0,0.7983486481176811,0.6021955131422609
89619.8488,43177.547,0.0,0.0,0.0,0.7983486481176811,0.6021955131422609
89619.8488,43177.747,0.0,0.0,0.0,0.7983486481180945,0.6021955131417129
89619.6488,43177.947,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89619.6488,43178.147,0.0,0.0,0.0,0.7983486481147877,0.6021955131460969
89619.6488,43178.347,0.0,0.0,0.0,0.7983486481147877,0.6021955131460969
89619.4488,43178.547,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89619.4488,43178.747,0.0,0.0,0.0,0.7554539549952296,0.6552017413606785
89619.4488,43178.947,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89619.4488,43179.147,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89619.4488,43179.347,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89619.2488,43179.547,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476
89619.2488,43179.747,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476
89619.2488,43179.947,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476
89619.2488,43180.147,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476
89619.2488,43180.347,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476
89619.2488,43180.547,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476
89619.2488,43180.747,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476
89619.2488,43180.947,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914
89619.2488,43181.147,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914
89619.2488,43181.347,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914
89619.2488,43181.547,0.0,0.0,0.0,0.602195513146097,0.7983486481147876
89619.2488,43181.747,0.0,0.0,0.0,0.6021955131455489,0.798348648115201
89619.2488,43181.947,0.0,0.0,0.0,0.5504910087448975,0.8348410922391309
89619.2488,43182.147,0.0,0.0,0.0,0.5504910087448975,0.8348410922391309
89619.4488,43182.347,0.0,0.0,0.0,0.5504910087448975,0.8348410922391309
89619.4488,43182.547,0.0,0.0,0.0,0.5019268181927492,0.8649100931188761
89619.4488,43182.747,0.0,0.0,0.0,0.5019268181917811,0.8649100931194379
89619.6488,43182.947,0.0,0.0,0.0,0.5019268181927492,0.8649100931188761
89619.6488,43183.147,0.0,0.0,0.0,0.4575815808581589,0.8891676427194977
89619.8488,43183.347,0.0,0.0,0.0,0.4575815808581589,0.8891676427194977
89619.8488,43183.547,0.0,0.0,0.0,0.3826834323664902,0.9238795325107066
89620.0488,43183.747,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867
89620.2488,43183.947,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867
89620.2488,43184.147,0.0,0.0,0.0,0.34694624773674254,0.9378850149039566
89620.4488,43184.347,0.0,0.0,0.0,0.30517743100657896,0.9522955085498538
89620.6488,43184.547,0.0,0.0,0.0,0.30517743100657896,0.9522955085498538
89620.8488,43184.747,0.0,0.0,0.0,0.3051774310089198,0.9522955085491037
89621.0488,43184.747,0.0,0.0,0.0,0.3051774310089198,0.9522955085491037
89621.2488,43184.947,0.0,0.0,0.0,0.3051774310089198,0.9522955085491037
89621.4488,43185.147,0.0,0.0,0.0,0.30517743100657896,0.9522955085498538
89621.6488,43185.347,0.0,0.0,0.0,0.25666793515459,0.966499648765316
89621.8488,43185.347,0.0,0.0,0.0,0.2566679351567538,0.9664996487647414
89622.0488,43185.547,0.0,0.0,0.0,0.25666793515864705,0.9664996487642386
89622.2488,43185.747,0.0,0.0,0.0,0.2566679351567538,0.9664996487647414
89622.4488,43185.747,0.0,0.0,0.0,0.30517743100657896,0.9522955085498538
89622.6488,43185.947,0.0,0.0,0.0,0.30517743100657896,0.9522955085498538
89622.8488,43186.147,0.0,0.0,0.0,0.25666793515864705,0.9664996487642386
89623.0488,43186.147,0.0,0.0,0.0,0.3051774310089198,0.9522955085491037
89623.2488,43186.147,0.0,0.0,0.0,0.34694624773674254,0.9378850149039566
89623.4488,43186.347,0.0,0.0,0.0,0.30517743100657896,0.9522955085498538
89623.6488,43186.547,0.0,0.0,0.0,0.30517743100657896,0.9522955085498538
89623.8488,43186.747,0.0,0.0,0.0,0.3051774310089198,0.9522955085491037
89624.0488,43186.947,0.0,0.0,0.0,0.25666793515864705,0.9664996487642386
89624.2488,43186.947,0.0,0.0,0.0,0.3051774310089198,0.9522955085491037
89624.4488,43187.147,0.0,0.0,0.0,0.30517743100657896,0.9522955085498538
89624.6488,43187.347,0.0,0.0,0.0,0.25666793515459,0.966499648765316
89624.8488,43187.347,0.0,0.0,0.0,0.3051774310089198,0.9522955085491037
89625.0488,43187.547,0.0,0.0,0.0,0.25666793515864705,0.9664996487642386
89625.2488,43187.747,0.0,0.0,0.0,0.2566679351567538,0.9664996487647414
89625.4488,43187.747,0.0,0.0,0.0,0.25666793515459,0.966499648765316
89625.6488,43187.947,0.0,0.0,0.0,0.20106587226666128,0.9795777228018442
89625.8488,43188.147,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686
89626.0488,43188.147,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686
89626.2488,43188.347,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686
89626.4488,43188.347,0.0,0.0,0.0,0.13870121188906076,0.990334273778559
89626.6488,43188.547,0.0,0.0,0.0,0.07088902009176795,0.997484208812565
89626.8488,43188.547,0.0,0.0,0.0,0.07088902009249372,0.9974842088125135
89627.0488,43188.547,0.0,0.0,0.0,0.07088902009249372,0.9974842088125135
89627.2488,43188.547,0.0,0.0,0.0,0.07088902009249372,0.9974842088125135
89627.4488,43188.547,0.0,0.0,0.0,0.13870121188906076,0.990334273778559
